#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 06 17 03 50 142  6.1  6.8  0.11 99.00  2.54 999 1013.1  19.4  15.1  17.6 99.0 99.00
2018 06 17 04 50 122  2.8  3.1 99.00 99.00 99.00 999 1013.5  18.1  14.8  17.2 99.0 99.00
2018 06 17 05 50 155  1.5  3.0  0.22 99.00  2.46 999 1014.2  18.5  14.8  17.1 99.0 99.00
2018 06 17 06 50 163  3.5  4.0  0.24 99.00  2.57 999 1014.4  17.6  14.6  16.5 99.0 99.00
2018 06 17 07 50 188  3.9  4.2  0.20 99.00  2.68 999 1014.5  17.2  14.4  16.4 99.0 99.00
2018 06 17 08 50 186  4.7  5.1  0.17 99.00  2.61 999 1014.5  17.1  14.2  16.3 99.0 99.00
2018 06 17 09 50 192  4.8  5.2  0.16 99.00  2.58 999 1015.0  17.3  14.2  16.5 99.0 99.00
2018 06 17 10 50 177  3.6  3.9  0.16 99.00  2.57 999 1015.1  16.9  14.1  16.0 99.0 99.00
2018 06 17 11 50 171  4.5  5.0  0.14 99.00  2.55 999 1014.8  16.6  14.0  15.9 99.0 99.00
2018 06 17 12 50 171  4.5  5.0  0.21 99.00  2.55 999 1015.6  16.8  14.0  16.0 99.0 99.00
2018 06 17 13 50 170  5.1  5.6  0.20 99.00  2.62 999 1015.9  17.3  14.2  16.4 99.0 99.00
2018 06 17 14 50 168  5.4  5.9  0.21 99.00  2.65 999 1016.0  17.2  14.4  16.4 99.0 99.00
2018 06 17 15 50 175  5.7  6.6  0.20 99.00  2.53 999 1015.9  17.7  14.6  16.9 99.0 99.00
2018 06 17 16 50 170  5.8  6.4  0.21 99.00  2.56 999 1015.7  18.0  14.7  17.2 99.0 99.00
2018 06 17 17 50 175  5.2  5.5  0.24 99.00  2.64 999 1015.5  18.2  14.9  17.1 99.0 99.00
2018 06 17 18 50 183  5.2  5.7  0.24 99.00  2.61 999 1015.2  18.4  15.0  17.0 99.0 99.00
2018 06 17 19 50 172  5.6  6.1  0.21 99.00  2.59 999 1014.8  19.4  15.1  17.6 99.0 99.00
2018 06 17 20 50 177  5.2  5.7  0.18 99.00  2.49 999 1014.4  20.0  15.2  18.0 99.0 99.00
2018 06 17 21 50 174  5.1  5.4  0.16 99.00  2.62 999 1013.9  19.7  15.1  17.4 99.0 99.00
2018 06 17 22 50 173  6.3  6.8  0.14 99.00  2.53 999 1013.0  19.8  15.0  17.6 99.0 99.00
2018 06 17 23 50 184  6.5  7.2  0.23 99.00  2.52 999 1012.6  19.8  14.8  17.2 99.0 99.00
2018 06 18 00 50 200  5.5  6.1  0.18 99.00  2.49 999 1012.8  18.9  14.8  16.6 99.0 99.00
2018 06 18 01 50 205  5.5  6.1  0.18 99.00  2.53 999 1013.4  19.2  15.1  16.8 99.0 99.00
2018 06 18 02 50 207  4.7  5.1  0.17 99.00  2.64 999 1014.0  18.4  14.8  16.5 99.0 99.00
2018 06 18 03 50 203  5.3  5.9  0.17 99.00  2.63 999 1014.1  18.7  14.3  16.9 99.0 99.00
2018 06 18 04 50 201  5.1  5.6 99.00 99.00 99.00 999 1013.9  18.1  14.0  16.9 99.0 99.00
2018 06 18 05 50 191  5.1  5.5  0.21 99.00  2.69 999 1013.8  17.7  13.9  16.3 99.0 99.00
2018 06 18 06 50 197  5.8  6.3  0.23 99.00  2.64 999 1013.4  18.1  14.0  16.4 99.0 99.00
2018 06 18 07 50 189  5.8  6.4  0.23 99.00  2.73 999 1013.0  17.8  14.2  16.3 99.0 99.00
2018 06 18 08 50 195  5.7  6.3  0.27  2.94  2.76 172 1012.9  17.8  14.3  16.5 99.0 99.00
2018 06 18 09 50 203  5.7  6.5  0.31  2.86  2.80 170 1012.9  17.8  14.4  16.7 99.0 99.00
2018 06 18 10 50 205  4.8  5.3  0.30  3.13  2.84 164 1013.2  17.8  14.4  16.9 99.0 99.00
2018 06 18 11 50 213  3.0  4.4  0.30  3.23  2.88 151 1013.7  17.0  14.5  16.3 99.0 99.00
2018 06 18 12 50 208  5.8  6.4  0.30  3.03  2.84 162 1013.6  18.2  14.7  17.2 99.0 99.00
2018 06 18 13 50 209  5.7  6.3  0.33  3.13  2.89 158 1014.0  17.8  14.8  16.9 99.0 99.00
2018 06 18 14 50 210  5.0  5.5  0.28  3.13  2.79 149 1014.0  17.5  14.8  16.6 99.0 99.00
2018 06 18 15 50 212  6.1  6.6  0.29  3.45  2.90 142 1013.7  18.5  14.9  17.3 99.0 99.00
2018 06 18 16 50 219  5.6  6.6  0.24 99.00  2.83 999 1013.4  18.9  14.9  17.7 99.0 99.00
2018 06 18 17 50 197  4.1  4.7  0.24 99.00  2.73 999 1013.3  18.0  14.9  17.0 99.0 99.00
2018 06 18 18 50 190  4.2  4.6  0.23 99.00  2.93 999 1012.8  17.7  15.0  16.7 99.0 99.00
2018 06 18 19 50 162  2.3  2.6  0.21 99.00  2.88 999 1012.1  18.5  15.1  17.1 99.0 99.00
2018 06 18 20 50  47  5.0  6.6  0.18 99.00  2.84 999 1012.1  18.9  15.2  17.7 99.0 99.00
2018 06 18 21 50 337  5.2  8.9  0.19 99.00  2.73 999 1013.2  18.2  14.5  17.9 99.0 99.00
2018 06 18 22 50 177  3.6  4.5  0.18 99.00  2.56 999 1013.6  19.1  14.7  19.0 99.0 99.00
2018 06 18 23 50 276  3.2  3.5  0.19 99.00  2.66 999 1013.9  18.1  15.0  18.0 99.0 99.00
2018 06 19 00 50 345  3.2  3.7  0.14 99.00  2.61 999 1014.1  19.0  15.1  18.9 99.0 99.00
2018 06 19 01 50 342  7.2  8.3  0.12 99.00  2.49 999 1014.3  14.6  14.7  14.5 99.0 99.00
2018 06 19 02 50 351  6.8  7.8  0.29  2.60  2.58   9 1015.2  15.0  14.5  14.8 99.0 99.00
2018 06 19 03 50   4  7.9  9.4  0.43  3.13  2.88  14 1015.2  14.8  14.4  14.4 99.0 99.00
2018 06 19 04 50   6  5.7  7.1  0.50  3.57  3.13  22 1015.8  15.1  14.5  14.7 99.0 99.00
2018 06 19 05 50  15  4.9  5.9  0.52  3.45  3.30  15 1015.9  15.3  14.7  14.8 99.0 99.00
2018 06 19 06 50  32  4.4  5.1  0.50  3.85  3.41  19 1015.6  15.9  14.9  15.2 99.0 99.00
2018 06 19 07 50  20  5.2  6.0  0.45  4.00  3.41  25 1015.4  15.8  15.0  15.2 99.0 99.00
2018 06 19 08 50  25  6.3  7.1  0.49  3.85  3.37  16 1014.7  15.4  15.0  14.9 99.0 99.00
2018 06 19 09 50  13  4.1  4.7  0.52  4.17  3.39  15 1015.5  16.1  15.1  15.6 99.0 99.00
2018 06 19 10 50  32  4.2  5.0  0.45  3.85  3.32  20 1015.8  16.1  15.2  15.7 99.0 99.00
2018 06 19 11 50  59  4.8  5.4  0.41  4.00  3.27  12 1015.1  16.9  15.4  16.6 99.0 99.00
2018 06 19 12 50  52  3.7  4.1  0.35  4.00  3.21  26 1015.5  16.9  15.6  16.7 99.0 99.00
2018 06 19 13 50  37  3.4  4.0  0.33  3.70  3.12  20 1015.6  16.8  15.8  16.4 99.0 99.00
2018 06 19 14 50  44  2.6  3.0  0.29  3.33  3.07  26 1015.8  16.7  16.0  16.4 99.0 99.00
2018 06 19 15 50 354  3.8  4.5  0.23 99.00  3.04 999 1016.1  16.7  16.0  16.4 99.0 99.00
2018 06 19 16 50  73  4.3  5.2  0.23 99.00  2.84 999 1014.9  17.0  16.0  16.8 99.0 99.00
2018 06 19 17 50  60  3.9  4.6  0.23 99.00  2.82 999 1014.6  17.1  16.0  16.8 99.0 99.00
2018 06 19 18 50  49  4.1  4.7  0.23 99.00  2.83 999 1013.6  17.2  16.1  16.8 99.0 99.00
2018 06 19 19 50  36  4.0  4.6  0.26  2.94  2.73 104 1013.4  16.7  16.1  16.2 99.0 99.00
2018 06 19 20 50  52  5.2  5.7  0.30  2.86  2.81  78 1013.0  17.9  16.1  16.6 99.0 99.00
2018 06 19 21 50  32  5.3  6.5  0.34  2.94  2.93  93 1013.1  17.0  16.2  16.0 99.0 99.00
2018 06 19 22 50  44  5.4  6.2  0.44  3.33  3.10  79 1012.8  17.3  16.1  16.1 99.0 99.00
2018 06 19 23 50  50  5.0  5.7  0.44  3.57  3.14  89 1012.9  17.7  16.1  16.6 99.0 99.00
2018 06 20 00 50  52  5.0  5.9  0.45  3.70  3.24  32 1012.5  17.8  16.2  16.8 99.0 99.00
2018 06 20 01 50  37  4.3  4.8  0.45  3.70  3.28  29 1012.2  17.5  16.3  16.7 99.0 99.00
2018 06 20 02 50  34  4.8  5.5  0.46  3.33  3.56  61 1012.4  17.1  16.5  16.3 99.0 99.00
2018 06 20 03 50  54  6.2  7.2  0.44  3.85  3.25   6 1011.7  18.1  16.5  16.7 99.0 99.00
2018 06 20 04 50  46  3.4  4.0  0.42  3.33  3.14  16 1012.2  17.9  16.7  17.0 99.0 99.00
2018 06 20 05 50  59  5.2  6.0  0.42  3.33  3.23  32 1011.8  18.1  16.7  17.1 99.0 99.00
2018 06 20 06 50  60  5.2  5.8  0.44  3.33  3.33  39 1011.8  18.2  16.7  17.2 99.0 99.00
2018 06 20 07 50  58  4.7  5.4  0.43  3.85  3.21  15 1011.5  17.9  16.6  17.1 99.0 99.00
2018 06 20 08 50  59  5.9  6.8  0.43  3.70  3.16  25 1011.3  17.6  16.5  16.6 99.0 99.00
2018 06 20 09 50  60  6.2  7.3  0.49  3.70  3.12  35 1011.1  17.5  16.4  16.4 99.0 99.00
2018 06 20 10 50  60  6.0  7.0  0.53  3.57  3.25  48 1011.4  17.4  16.4  16.2 99.0 99.00
2018 06 20 11 50  62  5.6  6.6  0.53  3.85  3.28  49 1011.4  17.2  16.4  16.0 99.0 99.00
2018 06 20 12 50  41  4.9  6.0  0.54  4.17  3.36  72 1012.1  17.0  16.5  16.0 99.0 99.00
2018 06 20 13 50  57  3.4  4.2  0.57  3.57  3.41  87 1011.9  17.3  16.6  15.9 99.0 99.00
2018 06 20 14 50  52  4.0  4.9  0.54  3.85  3.46  81 1011.8  17.3  16.7  15.9 99.0 99.00
2018 06 20 15 50  36  3.8  4.5  0.48  4.00  3.36  76 1012.5  17.2  16.8  15.8 99.0 99.00
2018 06 20 16 50  46  3.2  3.6  0.48  4.00  3.41  79 1012.4  17.3  16.9  15.9 99.0 99.00
2018 06 20 17 50  41  2.8  3.3  0.41  3.85  3.35  90 1012.5  17.5  17.1  15.6 99.0 99.00
2018 06 20 18 50  19  3.7  4.6  0.38  3.85  3.40  81 1012.5  17.2  17.3  15.9 99.0 99.00
2018 06 20 19 50  39  3.7  4.3  0.36  3.70  3.30  98 1011.4  17.2  17.4  15.8 99.0 99.00
2018 06 20 20 50   8  2.8  3.2  0.30  3.57  3.17 100 1011.6  17.6  17.6  16.2 99.0 99.00
2018 06 20 21 50   5  4.1  4.6  0.30  3.45  3.17 102 1011.2  16.7  17.6  15.6 99.0 99.00
2018 06 20 22 50  27  4.9  5.7  0.25  3.45  2.86 107 1010.5  16.7  17.5  15.4 99.0 99.00
2018 06 20 23 50  19  5.4  6.4  0.24 99.00  2.71 999 1011.0  17.0  17.4  15.4 99.0 99.00
2018 06 21 00 50  22  4.2  4.9  0.26  2.94  2.67  82 1011.6  17.0  17.3  15.5 99.0 99.00
2018 06 21 01 50  19  4.7  5.3  0.24 99.00  2.69 999 1011.6  16.9  17.3  15.4 99.0 99.00
2018 06 21 02 50  14  3.2  3.6  0.22 99.00  2.63 999 1012.0  16.6  17.3  15.1 99.0 99.00
2018 06 21 03 50  33  3.3  3.8  0.19 99.00  2.77 999 1011.4  16.7  17.3  15.2 99.0 99.00
2018 06 21 04 50  34  2.6  3.0  0.17 99.00  2.72 999 1011.1  16.8  17.3  14.9 99.0 99.00
2018 06 21 05 50  49  4.5  5.2  0.17 99.00  2.65 999 1010.7  17.0  17.3  15.3 99.0 99.00
2018 06 21 06 50  50  4.5  5.4  0.16 99.00  2.80 999 1010.2  17.2  17.3  16.1 99.0 99.00
2018 06 21 07 50  69  3.7  4.2  0.17 99.00  2.78 999 1010.0  17.8  17.2  17.2 99.0 99.00
2018 06 21 08 50  84  3.3  3.7  0.15 99.00  2.80 999 1009.9  17.6  17.2  17.2 99.0 99.00
2018 06 21 09 50  74  4.1  4.4  0.15 99.00  2.85 999 1009.6  17.9  17.2  17.5 99.0 99.00
2018 06 21 10 50  76  4.1  4.6  0.12 99.00  2.87 999 1009.5  17.8  17.3  17.4 99.0 99.00
2018 06 21 11 50  84  4.4  4.9  0.11 99.00  2.81 999 1009.9  18.0  17.3  17.3 99.0 99.00
2018 06 21 12 50  91  5.0  6.1 99.00 99.00 99.00 999 1010.1  18.3  17.3  17.1 99.0 99.00
2018 06 21 13 50  81  4.8  5.6  0.27  3.13  2.79 133 1010.2  18.3  17.1  16.6 99.0 99.00
2018 06 21 14 50  75  5.0  5.8  0.39  3.45  3.14 126 1010.1  18.2  16.8  16.5 99.0 99.00
2018 06 21 15 50  57  5.0  5.5  0.42  3.85  3.27 120 1010.1  18.0  16.5  16.6 99.0 99.00
2018 06 21 16 50  52  5.1  5.9  0.44  3.85  3.33 120 1010.0  18.1  16.6  16.1 99.0 99.00
2018 06 21 17 50  57  4.3  5.1  0.43  3.85  3.32 113 1009.7  18.3  17.1  15.9 99.0 99.00
2018 06 21 18 50  59  1.7  2.2  0.37  3.70  3.27 120 1009.8  18.2  17.2  16.0 99.0 99.00
2018 06 21 19 50  43  2.0  2.6  0.34  3.45  3.16 119 1009.8  17.8  17.1  16.2 99.0 99.00
2018 06 21 20 50  49  4.5  5.0  0.36  3.70  3.18 115 1009.6  17.8  17.1  16.0 99.0 99.00
2018 06 21 21 50  61  6.7  8.6  0.33  3.57  3.13  98 1009.0  18.4  16.9  15.9 99.0 99.00
2018 06 21 22 50  62  4.1  5.4  0.36  3.33  3.03  93 1008.7  18.3  16.6  16.3 99.0 99.00
2018 06 21 23 50  78  0.8  1.7  0.31  3.33  2.93 110 1009.2  19.1  16.6  16.0 99.0 99.00
2018 06 22 00 50 324  4.6  5.5  0.34  3.13  2.98 104 1009.3  17.1  16.8  16.0 99.0 99.00
2018 06 22 01 50 318  5.4  6.2  0.34  3.13  3.00 123 1009.5  16.6  17.0  15.3 99.0 99.00
2018 06 22 02 50 329  5.9  6.6  0.39  2.60  2.82 317 1009.8  16.1  17.0  15.0 99.0 99.00
2018 06 22 03 50  45  3.4  4.7  0.41  3.85  3.12 359 1010.1  18.6  17.0  16.0 99.0 99.00
2018 06 22 04 50  84  3.8  4.5  0.42  2.86  3.09  20 1010.3  18.4  16.9  16.3 99.0 99.00
2018 06 22 05 50  54  6.0  7.7  0.51  3.70  3.25  23 1009.7  18.0  16.8  15.5 99.0 99.00
2018 06 22 06 50  60  8.7 10.4  0.71  4.17  3.59  94 1009.2  17.4  16.7  13.6 99.0 99.00
2018 06 22 07 50  51  8.6 10.1  0.81  4.17  3.71  77 1008.9  17.0  16.8  13.2 99.0 99.00
2018 06 22 08 50  60  9.3 11.4  0.92  4.35  3.83  71 1008.5  17.1  16.8  11.2 99.0 99.00
2018 06 22 09 50  57  8.3 10.2  1.02  5.00  3.88  63 1008.4  17.2  16.9  12.0 99.0 99.00
2018 06 22 10 50  63  7.4  8.7  0.99  4.55  4.04  65 1008.7  17.1  17.1  13.4 99.0 99.00
2018 06 22 11 50  74  6.3  7.3  0.96  4.76  4.02  62 1009.1  17.4  17.2  13.8 99.0 99.00
2018 06 22 12 50  66  6.1  7.1  0.83  4.76  3.92  65 1009.2  17.4  17.3  13.5 99.0 99.00
2018 06 22 13 50  55  6.9  8.0  0.99  4.76  4.12  49 1009.2  17.3  17.5  13.4 99.0 99.00
2018 06 22 14 50  62  7.4  8.6  0.92  4.76  3.91  59 1009.4  16.3  17.4  13.5 99.0 99.00
2018 06 22 15 50  45  8.6 10.4  0.91  4.55  3.84  71 1008.9  16.1  17.4  14.1 99.0 99.00
2018 06 22 16 50  47  7.6  9.0  0.86  4.55  3.89  59 1008.3  16.2  17.4  14.2 99.0 99.00
2018 06 22 17 50  46  6.5  7.8  0.90  4.35  3.76  66 1008.2  17.0  17.6  13.8 99.0 99.00
2018 06 22 18 50  38  6.1  7.3  0.71  4.35  3.68  55 1007.8  17.2  17.6  14.3 99.0 99.00
2018 06 22 19 50  35  5.6  7.1  0.63  4.17  3.49  60 1007.7  17.2  17.7  15.0 99.0 99.00
2018 06 22 20 50  20  5.3  6.0  0.57  4.17  3.54  60 1007.7  16.3  17.7  14.4 99.0 99.00
2018 06 22 21 50   3  5.3  6.1  0.52  3.85  3.49  73 1007.2  15.9  17.7  14.4 99.0 99.00
2018 06 22 22 50 345  4.8  5.3  0.50  3.85  3.36  42 1007.0  16.0  17.7  14.4 99.0 99.00
2018 06 22 23 50 341  5.5  6.2  0.50  3.85  3.38  32 1006.8  16.2  17.6  14.8 99.0 99.00
2018 06 23 00 50 348  4.3  5.0  0.51  4.55  3.54   4 1006.7  16.6  17.6  15.2 99.0 99.00
2018 06 23 01 50  45  4.9  6.6  0.49  4.00  3.44  13 1007.2  17.3  17.6  15.7 99.0 99.00
2018 06 23 02 50  61  6.5  7.9  0.49  4.00  3.29 357 1007.3  17.5  17.6  16.5 99.0 99.00
2018 06 23 03 50  59  5.2  7.8  0.56  4.55  3.78   7 1006.7  19.0  17.6  15.2 99.0 99.00
2018 06 23 04 50  24  3.5  4.0  0.60  5.00  4.02  18 1006.6  18.5  17.6  15.5 99.0 99.00
2018 06 23 05 50  33  3.9  4.4  0.63  5.26  4.04  21 1006.4  18.2  17.6  14.9 99.0 99.00
2018 06 23 06 50  30  3.8  4.6  0.66  4.76  4.07  26 1006.0  17.8  17.6  15.3 99.0 99.00
2018 06 23 07 50  52  5.0  5.9  0.57  5.00  3.95   8 1005.2  17.9  17.7  14.6 99.0 99.00
2018 06 23 08 50  44  3.1  3.8  0.58  5.00  3.88  17 1005.6  17.8  17.7  14.8 99.0 99.00
2018 06 23 09 50  31  2.4  2.8  0.52  4.76  3.73  19 1006.0  17.8  17.6  14.9 99.0 99.00
2018 06 23 10 50 335  2.3  2.7  0.44  4.55  3.53  17 1006.6  17.6  17.6  15.1 99.0 99.00
2018 06 23 11 50 321  5.5  6.3  0.42  4.55  3.53 352 1007.0  15.5  17.6  14.3 99.0 99.00
2018 06 23 12 50 360  5.8  6.9  0.47  4.35  3.22  15 1006.9  15.8  17.5  13.1 99.0 99.00
2018 06 23 13 50   7  6.3  7.1 99.00 99.00 99.00 999 1006.7  16.1  17.5  12.9 99.0 99.00
2018 06 23 14 50  12  4.3  5.0  0.49  3.45  3.22  16 1007.0  16.3  17.5  13.1 99.0 99.00
2018 06 23 15 50   3  2.2  2.8  0.46  4.00  3.29  16 1007.0  16.5  17.6  13.6 99.0 99.00
2018 06 23 16 50 302  1.1  1.3  0.38  3.57  3.22 338 1006.9  16.6  17.9  13.6 99.0 99.00
2018 06 23 17 50 265  2.4  3.2  0.32  3.45  3.20 333 1006.8  16.6  18.4  14.0 99.0 99.00
2018 06 23 18 50 274  5.6  6.4  0.28  3.33  3.26 324 1007.8  16.1  18.2  14.2 99.0 99.00
2018 06 23 19 50 301  3.5  4.0  0.28  3.70  3.03 347 1007.9  16.1  18.2  13.7 99.0 99.00
2018 06 23 20 50 303  2.6  3.1  0.26  3.85  3.02   6 1008.1  16.9  18.4  12.8 99.0 99.00
2018 06 23 21 50 360  2.0  2.4  0.27  3.70  3.19  38 1008.0  17.4  18.6  13.4 99.0 99.00
2018 06 23 22 50   5  1.7  2.3  0.23 99.00  3.07 999 1007.7  17.8  18.6  12.8 99.0 99.00
2018 06 23 23 50 329  1.0  1.4  0.21 99.00  3.07 999 1007.9  18.2  18.6  13.2 99.0 99.00
2018 06 24 00 50 325  1.6  2.0  0.20 99.00  3.18 999 1008.4  17.7  18.5  13.7 99.0 99.00
2018 06 24 01 50 290  2.0  2.3  0.18 99.00  3.18 999 1008.6  17.2  18.4  13.9 99.0 99.00
2018 06 24 02 50 297  1.9  2.2  0.18 99.00  3.15 999 1008.7  17.3  18.3  14.7 99.0 99.00
2018 06 24 03 50 244  5.2  5.9  0.18 99.00  3.19 999 1009.1  17.3  18.3  14.7 99.0 99.00
2018 06 24 04 50 256  4.2  4.9  0.21 99.00  2.91 999 1009.2  17.5  18.2  14.6 99.0 99.00
2018 06 24 05 50 304  3.7  4.6  0.22 99.00  2.79 999 1009.3  17.4  18.1  14.5 99.0 99.00
2018 06 24 06 50 336  3.5  4.1  0.23 99.00  3.01 999 1009.4  17.0  18.1  14.2 99.0 99.00
2018 06 24 07 50   7  3.3  4.3  0.24 99.00  3.20 999 1009.6  17.0  18.1  14.4 99.0 99.00
2018 06 24 08 50   5  2.5  3.3  0.25  3.70  3.32  40 1009.8  17.7  18.0  15.6 99.0 99.00
2018 06 24 09 50 334  4.5  5.3  0.29  4.00  3.09  25 1010.4  17.6  18.0  16.0 99.0 99.00
2018 06 24 10 50 341  5.3  6.1  0.29  4.00  2.91  36 1010.7  16.7  18.0  15.6 99.0 99.00
2018 06 24 11 50 342  5.6  6.7  0.28  4.00  2.95  40 1011.4  15.8  18.0  15.4 99.0 99.00
2018 06 24 12 50 343  4.9  5.7  0.33  2.74  2.92  39 1011.9  15.3  18.0  15.1 99.0 99.00
2018 06 24 13 50 342  4.4  5.1  0.35  4.00  3.09  46 1013.0  15.3  18.0  15.1 99.0 99.00
2018 06 24 14 50 321  7.1  8.2  0.40  3.57  3.00  42 1013.8  14.8  18.0  14.6 99.0 99.00
2018 06 24 15 50 318  7.1  8.1  0.49  3.57  3.06  36 1014.0  15.1  18.0  14.9 99.0 99.00
2018 06 24 16 50 351  8.3  9.6  0.62  3.45  3.24  32 1013.8  15.7  18.0  15.3 99.0 99.00
2018 06 24 17 50 335  5.5  6.4  0.63  3.70  3.30  30 1015.0  15.9  18.0  14.9 99.0 99.00
2018 06 24 18 50 328  5.4  6.4  0.53  3.85  3.43  38 1016.4  15.5  18.0  14.5 99.0 99.00
2018 06 24 19 50 343  5.6  6.4  0.49  4.00  3.34  49 1016.3  15.9  18.1  14.5 99.0 99.00
2018 06 24 20 50 350  6.9  7.9  0.56  4.00  3.40  40 1016.3  16.2  18.2  15.0 99.0 99.00
2018 06 24 21 50  14  6.7  7.9  0.53  3.85  3.28  36 1015.9  16.8  18.1  16.0 99.0 99.00
2018 06 24 22 50  16  6.2  7.4  0.50  4.55  3.34  30 1015.6  17.8  18.1  16.6 99.0 99.00
2018 06 24 23 50  19  5.7  6.5  0.58  4.76  3.58  37 1016.5  17.2  18.0  15.9 99.0 99.00
2018 06 25 00 50  17  4.5  5.4  0.50  4.35  3.58  34 1016.9  17.0  17.9  15.7 99.0 99.00
2018 06 25 01 50  16  4.5  5.2  0.44  4.76  3.52  26 1017.4  17.2  17.9  15.8 99.0 99.00
2018 06 25 02 50  19  4.5  5.3  0.43  4.00  3.35  32 1018.0  17.4  17.9  15.7 99.0 99.00
2018 06 25 03 50  13  4.2  5.1  0.40  4.55  3.40  31 1018.2  17.5  17.9  15.7 99.0 99.00
2018 06 25 04 50  12  4.1  4.8  0.37  4.55  3.40  30 1018.7  17.4  17.9  15.7 99.0 99.00
2018 06 25 05 50  11  4.4  5.1  0.40  4.55  3.48  44 1018.8  17.3  17.9  15.7 99.0 99.00
2018 06 25 06 50  18  4.5  5.1  0.42  4.35  3.53  43 1018.6  17.2  17.9  16.0 99.0 99.00
2018 06 25 07 50  26  3.6  4.1  0.45  4.55  3.64  43 1019.3  17.4  17.9  16.4 99.0 99.00
2018 06 25 08 50  40  2.9  3.8  0.40  4.35  3.53  46 1019.6  17.3  17.9  16.3 99.0 99.00
2018 06 25 09 50  67  3.6  4.4  0.42  4.55  3.60  35 1019.8  17.6  17.9  16.8 99.0 99.00
2018 06 25 10 50  95  5.2  5.9  0.37  4.35  3.56  20 1020.7  18.0  17.9  16.6 99.0 99.00
2018 06 25 11 50  96  7.5  8.7  0.40  4.35  3.12  16 1020.4  17.8  17.9  16.0 99.0 99.00
2018 06 25 12 50  94  7.5  8.7  0.70  3.70  3.33  81 1020.6  17.8  17.9  15.9 99.0 99.00
2018 06 25 13 50  93  5.8  7.0  0.85  4.00  3.65  78 1021.5  17.9  17.9  15.5 99.0 99.00
2018 06 25 14 50  81  3.9  4.4  0.71  4.35  3.68  75 1022.4  17.9  17.9  15.7 99.0 99.00
2018 06 25 15 50  60  5.4  6.2  0.67  4.35  3.59  88 1022.3  18.0  18.0  15.4 99.0 99.00
2018 06 25 16 50  66  4.4  5.2  0.55  4.17  3.40  75 1022.3  18.1  18.1  15.2 99.0 99.00
2018 06 25 17 50  65  4.7  5.3  0.53  3.85  3.42  88 1021.9  18.4  18.2  15.5 99.0 99.00
2018 06 25 18 50  58  4.2  4.9  0.46  3.85  3.38  80 1021.5  18.7  18.3  15.9 99.0 99.00
2018 06 25 19 50  49  4.8  5.6  0.43  3.85  3.39  65 1020.9  18.7  18.3  16.5 99.0 99.00
2018 06 25 20 50  50  4.7  5.5  0.39  3.45  3.20  79 1020.4  18.9  18.4  16.7 99.0 99.00
2018 06 25 21 50  50  4.1  4.7  0.35  3.45  3.27  85 1019.7  18.9  18.4  17.2 99.0 99.00
2018 06 25 22 50  55  4.1  4.6  0.27  4.00  3.17  11 1019.3  19.8  18.4  17.1 99.0 99.00
2018 06 25 23 50  66  5.1  6.0  0.27  4.00  3.16  11 1018.6  20.1  18.4  17.0 99.0 99.00
2018 06 26 00 50  72  4.5  5.1  0.27  3.57  3.00  16 1018.7  19.9  18.3  17.3 99.0 99.00
2018 06 26 01 50  86  4.7  5.3  0.29  3.57  3.02  13 1019.0  20.2  18.2  17.0 99.0 99.00
2018 06 26 02 50  84  5.4  6.3  0.31  3.03  2.91  72 1019.4  19.8  18.2  17.2 99.0 99.00
2018 06 26 03 50  94  6.2  7.0  0.36  3.03  2.90  60 1019.4  19.9  18.2  17.1 99.0 99.00
2018 06 26 04 50 100  6.4  7.4  0.42  3.13  2.93  67 1019.2  19.6  18.1  17.1 99.0 99.00
2018 06 26 05 50 104  6.0  7.2  0.47  3.23  2.97  66 1019.2  19.3  18.1  17.1 99.0 99.00
2018 06 26 06 50 112  8.2 10.6  0.44  3.23  2.97  82 1018.7  19.4  18.1  15.7 99.0 99.00
2018 06 26 07 50 108  7.8  9.1  0.51  3.13  3.01 101 1018.3  19.0  18.1  15.9 99.0 99.00
2018 06 26 08 50 105  8.4  9.8  0.73  3.70  3.28 101 1018.0  18.7  18.1  15.5 99.0 99.00
2018 06 26 09 50 107  8.2  9.6  0.81  3.85  3.48 118 1017.8  18.6  18.1  15.3 99.0 99.00
2018 06 26 10 50 109  9.1 10.9  0.90  4.00  3.67 122 1017.3  18.5  18.0  14.7 99.0 99.00
2018 06 26 11 50 112  8.9 10.7  1.04  4.35  3.75  98 1017.1  18.5  18.1  14.9 99.0 99.00
2018 06 26 12 50 110  9.1 11.0  1.07  5.00  3.92  95 1016.4  18.4  18.1  15.0 99.0 99.00
2018 06 26 13 50 105  8.0  9.4  1.04  4.55  3.90 113 1015.9  18.4  18.1  15.3 99.0 99.00
2018 06 26 14 50 108  7.5  8.7  0.91  4.55  3.96 107 1015.5  18.6  18.2  15.8 99.0 99.00
2018 06 26 15 50 109  5.7  6.5  0.82  4.55  3.84 109 1015.4  19.0  18.1  16.7 99.0 99.00
2018 06 26 16 50 128  8.5 11.1  0.71  4.35  3.76  95 1014.1  18.4  18.1  17.6 99.0 99.00
2018 06 26 17 50 146  7.4  8.8  0.58  4.17  3.49  98 1014.3  19.1  18.0  17.9 99.0 99.00
