date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
2024-07-18,3.0,24.39,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2024-08-20,3.0,22.11,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2025-05-18,3.0,15.56,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2025-06-23,3.0,24.5,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2025-07-20,3.0,22.89,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2025-08-26,3.0,20.72,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2026-05-18,3.0,14.33,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2026-06-21,3.0,20.22,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2026-07-22,3.0,24.28,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
2026-08-23,3.0,22.0,583047,Sand Lake - Deep Hole,Sand Lake,2023-24,False
