date,depth_ft,temperature_c,station_id,station_name,lake_name,creel_year,in_creel_window
1994-10-16,1.0,12.22,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1995-06-04,1.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1995-07-05,1.0,21.11,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1995-08-06,3.0,25.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1995-09-04,1.0,22.22,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1995-10-09,1.0,12.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-06-10,1.0,18.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-06-10,3.0,18.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-07-07,1.0,23.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-07-07,3.0,23.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-08-11,1.0,21.67,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-08-11,3.0,21.67,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-09-03,3.0,23.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-10-01,1.0,13.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1996-10-01,3.0,13.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-06-10,3.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-07-08,1.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-08-05,3.0,23.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-09-21,0.0,17.22,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-09-21,3.0,17.22,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-10-12,0.0,14.44,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1997-10-12,3.0,14.44,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1998-06-14,3.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1998-07-19,3.0,23.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1998-08-17,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1999-05-22,3.0,17.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1999-06-21,3.0,23.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
1999-08-30,0.0,21.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2000-05-20,3.0,14.44,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2000-06-25,3.0,18.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2000-07-16,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2000-08-23,3.0,21.11,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2000-09-28,3.0,14.44,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2001-06-24,3.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2001-07-26,3.0,23.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2001-08-19,3.0,22.78,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2001-09-18,3.0,18.89,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2001-10-01,3.0,15.56,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-04-30,0.0,7.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-04-30,1.0,7.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-04-30,3.0,7.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-05-27,3.0,16.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-07-24,0.0,22.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-07-24,1.0,22.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-07-24,3.0,22.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-07-28,3.0,23.33,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-14,0.0,24.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-14,1.0,24.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-14,3.0,24.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-27,0.0,24.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-27,1.0,24.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-08-27,3.0,24.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2003-10-11,3.0,12.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-05-25,0.0,13.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-05-25,3.0,13.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-06-21,0.0,20.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-06-21,3.0,19.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-07-26,0.0,24.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-07-26,3.0,23.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-08-23,0.0,19.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2004-08-23,3.0,18.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-05-16,0.0,9.8,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-05-16,3.0,9.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-07-20,0.0,24.6,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-07-20,3.0,24.7,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-08-15,0.0,23.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-08-15,3.0,23.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-09-13,0.0,21.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2005-09-13,3.0,21.2,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-06-12,3.0,20.67,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-07-18,0.0,25.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-07-18,3.0,25.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-08-14,0.0,23.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-08-14,3.0,23.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-09-12,0.0,18.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-09-12,3.0,18.3,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2006-10-02,3.0,14.67,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-08-15,1.0,24.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-08-15,2.0,24.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-08-15,3.0,24.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-09-12,1.0,18.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-09-12,2.0,18.4,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2007-09-12,3.0,18.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-07-14,1.0,21.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-07-14,2.0,21.0,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-07-14,3.0,20.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-08-12,1.0,22.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-08-12,3.0,22.5,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-09-10,1.0,18.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-09-10,2.0,18.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
2008-09-10,3.0,18.9,443134,Minocqua Lake - Center Basin,Minocqua Lake,2024-25,False
